block_date,avg_whale_tx_size_usd,total_whale_volume_usd,unique_whale_senders,whale_exchange_deposits_usd,whale_exchange_withdrawals_usd,whale_net_exchange_flow_usd,whale_tx_count,price_usd,daily_return,next_day_price_direction
2021-10-15,1029773.7148407119,14118197630.46616,3685,1441797771.6928477,1515623583.5477765,73825811.85492873,10641,3794.516888224821,-0.02345169262300928,0
2021-10-14,1274015.3729516366,15667841056.559225,3370,1187966950.7122805,1072522420.8763399,-115444529.8359406,9785,3605.6503342981764,-0.049773544166514805,0
2021-10-13,1099052.0614710653,8404451114.069236,2706,946400176.4543258,925215102.8660072,-21185073.588318586,5789,3498.1052921206597,-0.029826808538396365,1
2021-10-12,1110059.442726022,8735057754.811068,2863,744120718.4563725,928232340.8187302,184111622.36235774,5952,3537.840087124068,0.011358947683167031,0
2021-10-11,775313.1401160341,6414165608.17995,2928,845175689.1843158,731768483.9142041,-113407205.27011168,6256,3431.0193069150096,-0.03019378422383512,1
2021-10-10,1056486.7239093801,7100647271.394944,2296,583886365.2419337,607229074.4138796,23342709.17194593,4980,3588.0809215501645,0.04577695448073027,0
2021-10-09,699727.1859796145,4259239381.057914,2374,325489253.5024485,457146186.2758205,131656932.773372,4662,3558.549577083409,-0.008230400905784752,1
2021-10-08,1370341.2775236492,11782194304.148336,3150,1456974060.9649355,1124176072.2380648,-332797988.7268708,6502,3594.918357967647,0.010220113587414481,0
2021-10-07,1284583.385740017,12728936769.297829,3138,1623566321.0595057,1693764242.952908,70197921.89340234,7482,3592.1761295000256,-0.0007628068830947132,0
2021-10-06,1377329.0561308225,14344882119.602516,3432,969449514.6975107,939411219.8969715,-30038294.800539255,7958,3520.3422566393974,-0.019997313681449747,0
2021-10-05,966989.1463785195,9567390614.269072,2957,1524382072.9688954,1369178410.7582185,-155203662.2106769,6342,3390.310407759615,-0.036937274673944365,1
2021-10-04,993907.3380792969,7689861074.71952,2693,540957758.4890108,741326232.69477,200368474.20575917,5878,3426.387080851377,0.010641112096754002,0
2021-10-03,1368530.700837638,7885473898.22647,2135,437939333.08220756,486682893.3265443,48743560.244336724,4333,3393.9242492696653,-0.009474362007472203,0
2021-10-02,837528.6083696522,5310768905.671965,2283,524906116.5513845,467385497.2736918,-57520619.277692735,4780,3305.107041443724,-0.026169472652506576,0
2021-10-01,1104063.9081083438,9435330158.693907,2935,882331441.291357,795971325.40671,-86360115.88464701,6546,3013.4932320320772,-0.08823127534298103,0
2021-09-30,1905337.1405544304,12910564464.39682,2384,555746566.4683871,555947707.4488442,201140.9804570675,5135,2855.6117305265157,-0.0523915235074538,0
2021-09-29,1179872.8986974233,7557085916.156996,2315,415843053.3860937,457378794.0339004,41535740.647806704,4803,2798.9844172601042,-0.019830186527483695,1
2021-09-28,1120645.4870122988,7232645973.177376,2262,595078031.6237264,476174090.1028161,-118903941.52091026,4951,2939.742282853775,0.05028890647824946,1
2021-09-27,1646917.6377165942,11647001533.931753,2472,634987614.4250458,656951668.8619844,21964054.436938524,5389,3063.31634471348,0.04203567863089841,0
2021-09-26,1698009.8220706356,12782617940.547745,2208,690191711.37715,580848983.7075728,-109342727.66957724,5671,2946.9708461401983,-0.03798024280909307,0
2021-09-25,1017470.4532736082,5341719879.686443,1741,496603042.4925956,484731896.3210721,-11871146.171523511,3974,2930.7427060738946,-0.0055067189034321284,1
2021-09-24,1575546.319412464,15497073597.740997,2862,2782949414.326575,2689727066.1800227,-93222348.14655209,7396,3159.269865581771,0.07797585200306356,0
2021-09-23,967141.3613144166,7044657675.814211,2653,798325928.1907247,761483901.5560085,-36842026.63471627,5710,3074.119761245824,-0.02695246305597465,0
2021-09-22,1792406.507114511,14968386740.91328,2687,872138892.9704068,952275666.6288792,80136773.65847242,6422,2744.1109995297,-0.1073506523319,1
2021-09-21,1388064.8087614398,13900080994.937057,3113,1069531366.0491775,944309869.957168,-125221496.09200954,7321,2977.3226793404747,0.08498624139138089,1
2021-09-20,1624549.299881659,17918778777.6947,3324,1538418744.4865816,942249806.8764607,-596168937.6101209,8043,3335.884886514119,0.12043108718503825,1
2021-09-19,821539.4139922408,4367303524.782752,1835,518907136.60586107,352858131.25334036,-166049005.3525207,3994,3427.58426153173,0.027488770787122085,0
2021-09-18,966270.8220351019,6433431133.109709,1970,454250378.8271503,467311223.27229863,13060844.445148349,4280,3412.177182421673,-0.0044950256316009796,1
2021-09-17,1204747.2724138107,9227159359.417376,2385,1647739698.27932,1345480512.4598944,-302259185.8194256,5982,3573.3075160249905,0.04722214732382701,1
2021-09-16,871620.9226385704,7921290944.939328,3075,604450683.2043881,515950733.20436394,-88499950.0000242,6939,3595.9625714292315,0.006340079968668144,0
2021-09-15,1357621.7205701484,11272333145.893942,2897,1760272850.3543186,3140157422.7100916,1379884572.355773,6558,3425.2508733748823,-0.04747315764927418,0
2021-09-14,1283520.2906526125,8739489659.053638,2543,540449790.2701517,472977089.39449,-67472700.87566173,5088,3301.186776828727,-0.03622044081808107,1
2021-09-13,1017563.6394710586,7825064387.532441,2692,936158719.8238767,1133556388.1336734,197397668.3097967,6049,3417.839366766938,0.035336561613842576,0
2021-09-12,1288825.002600281,9056573293.272175,2479,421204915.8254592,503408980.6265655,82204064.80110633,5236,3268.1041621348804,-0.04380990109950589,0
2021-09-11,1404971.1703642972,12314572308.243065,2483,802055296.41931,1290420629.4910643,488365333.07175434,5217,3209.915696090501,-0.01780496066146431,1
2021-09-10,1120543.7349279935,11426184465.06075,3465,838541681.5412587,1004822740.4601132,166281058.91885448,7491,3435.97993265133,0.07042684542655198,1
2021-09-09,1183426.9227020051,11087526838.795086,3434,2445040873.410252,2207015029.007143,-238025844.40310907,7408,3496.859022996073,0.01771811580336169,0
2021-09-08,1090881.9225049703,13448392340.641275,3927,1531719553.2576046,1106541723.9105008,-425177829.34710383,9408,3440.3417568365676,-0.016162294730166615,1
2021-09-07,1174976.9601921733,20516272701.91554,5075,1276910012.6786788,1369998628.0588272,93088615.38014841,13155,3943.256785301908,0.14618170635692218,1
2021-09-06,993891.8863520825,8793955410.443226,3088,880897100.9927922,1023635314.3987126,142738213.4059204,6580,3950.270344526561,0.0017786209741132986,0
2021-09-05,709204.9215123709,6044553546.049937,2294,755073088.3683864,577519906.5160459,-177553181.85234046,5055,3894.937511605067,-0.014007353445609771,1
2021-09-04,1005908.796470125,7006154767.41442,2362,989581691.5632504,810629611.1142837,-178952080.44896674,5404,3936.1633916244464,0.010584477901518508,0
2021-09-03,1175873.7582090946,13916465928.404634,4014,1112208363.5860746,1292011596.006658,179803232.4205835,8824,3793.3007433464186,-0.03629489786476281,0
2021-09-02,1450727.7860965491,21083426915.34115,4746,1250795220.010747,1315802266.9308982,65007046.92015123,10385,3790.6139962215557,-0.0007082874010386764,0
2021-09-01,1025286.5693929645,14392972861.138435,4546,1378965526.362143,1238649133.138206,-140316393.22393703,11233,3440.5623358869034,-0.09234695505360879,0
2021-08-31,1400711.0641371429,15912077688.597942,3726,1182482943.122587,1165536633.2710395,-16946309.85154748,9166,3232.7338632854617,-0.0604053792119037,1
2021-08-30,1483909.1675876281,15435623161.246508,3213,883220612.6283833,903486338.8429365,20265726.214553237,7600,3233.383151693551,0.00020084808572184976,1
2021-08-29,1189230.2051340013,10310625878.511791,2248,1212493393.5765467,1143276106.3638825,-69217287.21266413,5262,3245.430222387629,0.003725840746021003,1
2021-08-28,1242534.046993955,10678337599.866049,2603,525179279.66866773,749452074.0487655,224272794.3800978,5928,3267.539434750998,0.006812413408507689,0
2021-08-27,1711205.993530207,13367941221.457977,2889,836076392.5427941,965941573.7920833,129865181.24928916,6154,3122.971797237849,-0.04424357850914995,1
2021-08-26,1717035.3485455995,12597888352.279064,2609,739674472.5620728,768296772.1170763,28622299.555003524,5666,3231.4414517287996,0.03473283190930121,0
2021-08-25,1733091.1421966057,15282397691.88967,3128,682523765.8508947,754123216.4413157,71599450.59042096,6782,3177.6637963046905,-0.01664200209950839,1
2021-08-24,1472746.983392152,15806993372.747969,3811,3107282681.166196,1134687929.6714165,-1972594751.4947793,8198,3320.4091697810586,0.04492148402935725,0
2021-08-23,1312852.3948557677,15105679655.210463,3618,1784639598.0003505,1727715089.5173194,-56924508.483031034,8590,3243.4863583537394,-0.023166666363709454,0
2021-08-22,1408872.9161639404,10097392190.146961,2001,505387997.45900613,479695638.972005,-25692358.48700112,4767,3224.0004601521537,-0.006007701605218463,1
2021-08-21,1212163.835504208,9787010807.860975,2327,557951684.5329226,782346080.5388639,224394396.00594127,5273,3276.9698366433354,0.01642970500341745,0
2021-08-20,1406658.4086723449,13425147852.368858,2862,670379261.0578552,749575530.7903578,79196269.73250258,7023,3144.8184367851927,-0.04032731652895161,0
2021-08-19,1630795.6946289698,12959933385.216423,2613,915353313.7345985,974924614.2709188,59571300.53632033,5977,3037.230251196439,-0.03421125503790179,0
2021-08-18,1248457.1533873759,11599415412.122108,2901,766166585.0157295,785242448.4098481,19075863.394118547,6925,3007.1440271712713,-0.0099058094174177,1
2021-08-17,921902.0898079785,10671938591.617159,2639,983170006.6445059,1020037411.4146369,36867404.77013099,7505,3153.583683763619,0.048697254028799764,1
2021-08-16,1088262.5950552637,10624707715.52454,3375,1115124139.162889,1261885462.2051353,146761323.04224634,7399,3309.7549104132368,0.04952182732732702,0
2021-08-15,1063343.2018040111,6766052793.078923,1809,1448180063.5719402,1250851319.868217,-197328743.7037232,4556,3268.5481770314927,-0.012450086032684271,1
2021-08-14,1341865.6227805822,9417212940.674126,2204,532733338.1928419,575450042.4386748,42716704.24583292,5361,3323.19799054098,0.016719904541569353,0
2021-08-13,1111594.9157060292,9681991715.799515,2696,828071103.2505001,776242112.1392007,-51828991.111299396,6445,3048.4126816864195,-0.08268701101670695,1
2021-08-12,1448826.3090514198,11823871508.168638,2520,787608410.0035806,742381489.1571996,-45226920.84638095,5944,3166.6472179679286,0.03878560701174494,0
2021-08-11,1019925.1108242548,9699487803.938663,3079,670860311.618438,751467300.8497964,80606989.23135841,7181,3147.842995401753,-0.00593821201789646,1
2021-08-10,1021600.5785037046,9023797909.923223,2649,821154480.3180029,1333317027.9144113,512162547.59640837,6441,3163.0646551948857,0.004835584181094088,0
2021-08-09,1452665.1515102168,14738740627.22266,2913,937349977.9499149,1088081350.4818585,150731372.53194356,7213,3012.3085592702105,-0.04766140194987156,1
2021-08-08,915503.389562081,7695721492.658853,2236,672759579.3665024,498507403.3182483,-174252176.04825413,5695,3151.2175169176753,0.04611378778577646,0
2021-08-07,1016418.995273413,9765753706.586952,2645,906195597.3303869,851741173.4544816,-54454423.875905275,6728,2888.7322742752317,-0.08329645327028723,0
2021-08-06,1116305.7589441761,10790211465.954407,2974,942280021.0991844,1215539463.8711627,273259442.77197826,7233,2821.649692746136,-0.02322215254299609,0
2021-08-05,1095607.4143522987,10614244630.24507,2831,921323759.1788177,908251289.1195546,-13072470.05926311,7098,2724.5322427136302,-0.03441867723061953,0
2021-08-04,1007115.2731423071,9149642256.49786,2552,763368413.106089,660066554.3980594,-103301858.70802963,6747,2521.268474889094,-0.07460501462889135,1
2021-08-03,1093448.2342281262,8590129328.096159,2372,735785159.9261346,641236467.2051078,-94548692.72102678,5909,2611.6730699481845,0.03585679032577738,0
2021-08-02,962929.4453598981,7091975365.07565,2454,555544462.3718991,412814016.9801017,-142730445.39179742,5577,2555.408178513038,-0.021543619713574214,0
2021-08-01,837466.0726993709,6440114099.058163,2165,586456464.6012084,548703221.006235,-37753243.594973445,5467,2541.674599365905,-0.00537431916459008,0
2021-07-31,1708786.156025457,9962223289.628414,1864,1172618382.0298276,1189659256.6554995,17040874.625671864,4269,2462.3999826480103,-0.031189915789248568,0
2021-07-30,959772.031998623,6250035472.375033,2199,558531326.3287644,528395184.68838114,-30136141.640383303,5040,2383.443259961735,-0.03206494608620292,0
2021-07-29,1120083.5076547246,5962204511.246099,1922,488848620.9863299,626370277.3895391,137521656.4032092,4248,2299.689405936291,-0.0351398564557347,0
2021-07-28,942088.3548594208,5700576635.254355,1883,504524150.57574403,499992669.5473279,-4531481.028416157,4525,2292.579636803809,-0.003091621465981187,0
2021-07-27,1010633.8201685962,6904650259.3918495,1919,723485121.352856,786417769.1981694,62932647.84531331,5180,2230.212067673471,-0.02720410149733654,0
2021-07-26,1023696.1663299162,10674079926.322037,2544,1008318265.8248155,1110589114.6429555,102270848.81814003,7512,2209.4993601030114,-0.009287326470288071,0
2021-07-25,1140637.9082262975,4497535272.136291,1174,226219507.19370976,220091119.47518137,-6128387.71852839,2884,2183.627414557696,-0.011709415269579138,0
2021-07-24,1184501.0984066501,6435394467.643331,1430,454478825.28812474,539243273.4779423,84764448.1898176,3990,2117.154607794504,-0.030441460076950033,0
2021-07-23,1224567.1750105002,6842881373.958675,1888,471089759.80877674,449436669.24116015,-21653090.567616582,4212,2027.5334479167045,-0.04233094718158548,0
2021-07-22,1269593.914020004,7526152722.310583,1746,638742104.0011747,525654418.7351472,-113087685.26602751,4234,2003.7239214521073,-0.01174309922682737,0
2021-07-21,1496223.163450204,10735401197.755215,2002,882284251.5176725,795107231.0644597,-87177020.45321286,5292,1794.973425186835,-0.10418126670563976,1
2021-07-20,1601705.4206296531,11226353293.19324,1994,523584816.0326408,482640261.4105045,-40944554.622136295,5130,1824.929392091902,0.01668880802619621,1
2021-07-19,1534301.1992066943,8541454775.983666,1897,500610407.26781446,424332035.3854785,-76278371.88233596,4291,1905.723382843169,0.0442723927300297,0
2021-07-18,1913009.3134332302,7169958906.747746,1144,316293784.5104591,242273463.8057157,-74020320.70474342,2738,1899.8427500663568,-0.0030857745828982708,0
2021-07-17,1797620.587385754,6962184534.945025,1187,271524105.05897534,274342416.8417933,2818311.78281796,2750,1874.2002496808186,-0.01349716990242611,1
2021-07-16,2301203.6705043423,12113536121.534857,1763,690470530.4597692,483374664.83679336,-207095865.6229759,3961,1910.7269516309964,0.019489220512268313,1
2021-07-15,1554622.1447423885,9195589986.151228,1724,587323656.2146727,595264583.7424802,7940927.527807474,4373,1997.6633136705987,0.04549910282334868,0
2021-07-14,1803939.9494769655,11346782282.210114,1717,1355072516.900473,1007411338.2796829,-347661178.62079024,4453,1944.3950166372085,-0.026665302740887076,1
2021-07-13,1818872.5202329252,13028583862.428444,2112,403976002.62159675,334116106.46971095,-69859896.15188581,5199,2042.4991866143628,0.05045485569430408,1
2021-07-12,1353767.818059456,9408686335.51322,2364,486207948.18518686,514580791.97863823,28372843.79345137,5252,2144.0142572722566,0.04970140077566687,0
2021-07-11,978257.7607855998,3335858964.2788954,984,168246163.40769908,72586372.46758412,-95659790.94011496,2318,2123.0585974934124,-0.009774030050296978,1
2021-07-10,1791510.7270128767,8996966871.058666,1201,446252798.5938658,433690660.3492573,-12562138.244608521,3491,2156.5809569525845,0.015789653426782513,0
2021-07-09,1423284.4732489611,10952174021.650757,2226,592064509.6488949,511163723.76175344,-80900785.88714147,5923,2126.4424673902267,-0.01397512551763691,1
2021-07-08,1325008.6205167966,13259361265.511583,2317,1466040289.64551,1424577500.631322,-41462789.01418805,7756,2317.23694270242,0.08972472956033206,1
2021-07-07,1175462.8000030965,8523280762.822453,2331,479073952.8257063,496892746.11277944,17818793.287073135,5405,2320.6549288317,0.0014750266001257728,0
2021-07-06,1173115.3440920957,8953216306.110874,2006,596962725.6722713,736953451.6075176,139990725.93524635,5425,2217.3018530598792,-0.044536167134444415,1
2021-07-05,1682654.324971779,10664663111.671135,2224,272914328.512591,311429441.9203112,38515113.40772021,4761,2329.004750998825,0.05037784899913178,0
2021-07-04,1409902.7101740318,6828158825.372836,1382,367796202.3892583,354204480.11569345,-13591722.273564875,3407,2228.532398568573,-0.043139608189791234,0
2021-07-03,1015055.6168320603,4436808101.1729355,1403,151870851.85387158,184193966.44545603,32323114.591584444,3035,2157.880584866453,-0.03170329215204648,0
2021-07-02,1221196.5029706385,7833975566.556646,1889,412810976.56883013,1748148429.9538667,1335337453.3850365,4790,2121.657900633364,-0.016786232049689875,1
2021-07-01,1495193.2163865934,11572795494.832233,2108,656049737.3403498,530703566.83195186,-125346170.50839794,5835,2279.354161419647,0.07432690290890287,0
2021-06-30,1424086.093162951,10269084817.79804,2136,736783330.5696312,750643764.3289868,13860433.759355545,5335,2169.400067865984,-0.048239143971018694,0
2021-06-29,931190.7462913609,7386204999.583075,2542,382334204.0104088,340468436.20438886,-41865767.80601996,6081,2087.5187237874175,-0.03774377317094513,0
2021-06-28,1412382.8098534502,13660566536.90257,2839,741083364.5573925,734206450.6766177,-6876913.880774736,7342,1973.9268648383472,-0.0544147736998396,0
2021-06-27,1803015.4737112585,9795783068.673267,1286,418700092.8953628,454145845.46547663,35445752.57011384,4022,1817.047665540675,-0.07947568985060627,1
2021-06-26,1679349.8433347992,12175286364.177294,1604,261100105.98126456,319488449.3936722,58388343.41240767,5430,1833.4631609981645,0.009034157864320491,1
2021-06-25,1540401.5632182085,15183738208.641882,2924,594559056.7919444,562898072.2523432,-31660984.539601207,7934,1990.0761511910587,0.0854192184083109,0
2021-06-24,1887387.1579571692,14832975674.385393,2220,908399077.6330801,701297557.2960659,-207101520.3370142,6115,1971.1059779809414,-0.009532385581709324,0
2021-06-23,1581611.6387960338,13287119377.52548,2215,571719958.7129104,582652663.078416,10932704.365505576,6107,1875.3576944712033,-0.04857591858547128,1
2021-06-22,1722601.6749262398,23241341798.104828,3206,1306033058.9540362,1328996202.347213,22963143.393176794,9837,1900.1222998935382,0.013205270384068157,1
2021-06-21,1626521.6544142144,21948283204.66541,3329,910760351.5596662,868564241.8602118,-42196109.69945431,9350,2251.5605593660407,0.18495559969597397,0
2021-06-20,1946792.1274329121,13995488604.115206,1884,413933538.1874459,424437461.6469788,10503923.459532917,4744,2176.308536317709,-0.03342216256866759,1
2021-06-19,2729200.602943473,15676528263.30731,1561,307094628.88608515,267152329.65785393,-39942299.22823122,3743,2231.554315497782,0.025385085918722128,1
2021-06-18,3963296.8404296027,39835096543.157936,2940,635737563.6834791,599347419.2203512,-36390144.46312785,6731,2380.744519633922,0.06685483884485288,0
2021-06-17,3485113.5732366755,31146460004.016167,2626,1082604428.0486274,1172960079.7717788,90355651.72315145,5760,2365.872786190649,-0.006246673391716917,1
2021-06-16,2467147.276354289,20270082022.52684,2313,570925449.0485969,671835344.6464881,100909895.59789121,5559,2561.1883309320033,0.08255538754297809,1
2021-06-15,2429027.9704367253,17656604317.104557,2141,509209991.00986904,411308602.316545,-97901388.69332403,5175,2587.381610979154,0.01022700272791699,0
2021-06-14,1977260.0189496323,14155204475.660418,2147,676466344.707456,758037806.4584689,81571461.75101292,5149,2517.771695525423,-0.02690361373766903,0
2021-06-13,2221009.9820095706,13719178658.873117,1555,431772590.15633863,436651417.62858355,4878827.472244918,4262,2379.991747950219,-0.05472297103826618,0
2021-06-12,2194437.395485308,14654452927.050888,1771,450063527.210526,259030265.65655783,-191033261.55396816,4624,2356.6347741896757,-0.009813888548420358,1
2021-06-11,2243748.648650879,18551313827.045467,2263,565324167.913488,535222548.1797866,-30101619.733701408,5798,2486.600068788676,0.05514867896477016,1
2021-06-10,2374831.8782878416,17975102486.760674,2266,531099665.82054055,613767787.5715985,82668121.75105798,5635,2620.6253893038547,0.05389902549969294,0
2021-06-09,2074605.8839025542,20949370215.64799,2805,1069685490.2142855,754970274.4747858,-314715215.7394997,7393,2528.022300878691,-0.03533625553775266,1
2021-06-08,2025650.9814780464,24668377652.439648,2998,761589623.6740934,919116887.4030071,157527263.72891378,8695,2580.5355800598445,0.020772474658510953,1
2021-06-07,2044165.153944489,20911809524.852123,3019,649948900.8460834,846838718.7508587,196889817.90477526,7593,2711.5479390111605,0.050769444902704075,0
2021-06-06,2541144.3762472733,13928012326.211304,1580,303300858.64578307,276088104.8306609,-27212753.815122187,4150,2624.7689150594238,-0.03200349981029027,1
2021-06-05,2523121.1097322856,18332997983.31479,1950,706073609.7208929,784357800.486485,78284190.7655921,5189,2694.4976666790503,0.02656567258914211,1
2021-06-04,1817639.6939557786,20046748184.638283,2771,1874844373.6299837,813652229.1521424,-1061192144.4778413,7887,2858.27670209791,0.06078277129136134,0
2021-06-03,1767128.220334714,16980335069.196266,2603,1104862570.9354048,1296354409.8987162,191491838.96331143,7130,2717.1540367097723,-0.04937333928676568,0
2021-06-02,2023893.8636704714,19716774019.87773,3118,621872690.0132072,559534763.2222565,-62337926.790950656,7359,2632.6565998696506,-0.03109777204329589,1
2021-06-01,2299364.1764122536,22437195633.43077,2906,855329083.0415049,814335214.9914047,-40993868.05010021,7368,2708.429865793973,0.028782054571064863,0
2021-05-31,1867937.172489873,19209865881.885853,2541,815259333.9465286,690527079.6867906,-124732254.25973797,7390,2395.8532280027384,-0.11540879892771494,0
2021-05-30,2685546.700171513,23571043387.40537,1919,1063918840.1643822,727223468.6661643,-336695371.49821794,6456,2294.626285512794,-0.04225089471542076,1
2021-05-29,2564596.3644473124,26543572372.029682,2105,1977311775.555834,2055076859.4654148,77765083.90958071,7543,2433.328865728611,0.06044669717745377,1
2021-05-28,2111154.9096937673,29178272006.877556,3411,1366616854.09835,1326307330.3896472,-40309523.7087028,10205,2742.990862697615,0.1272585885657842,1
2021-05-27,2178990.5511727137,24733721746.361473,3369,1700605605.4397705,959802867.5982335,-740802737.841537,8449,2882.483407624011,0.05085417776026091,0
2021-05-26,1892062.6433295603,28640152232.079556,3512,1310173556.6415877,1369512927.4521015,59339370.810513735,10323,2695.4778071496326,-0.0648765574780964,0
2021-05-25,2175032.7128736647,32081732514.88655,3755,3365326900.3598676,2921981431.786867,-443345468.57300043,10784,2640.1596323488234,-0.020522585885916156,0
2021-05-24,1785218.3720237983,32853373700.353962,4375,3762772049.8896255,3444384985.0507274,-318387064.8388982,13137,2120.0373745099428,-0.1970040945502044,1
2021-05-23,1160941.0004923253,27487600068.656784,4850,2037058306.1790967,1428194118.6299129,-608864187.5491838,15746,2306.371266867117,0.08789179596432639,1
2021-05-22,1146149.8422226224,15891367562.41666,3365,1780471981.4218001,1805485067.4695542,25013086.04775405,9499,2419.1032171150196,0.048878492317081745,1
2021-05-21,1301734.8411510526,27244008490.45038,4940,1061932391.3140327,1293209743.5424411,231277352.22840846,14696,2778.279660560299,0.14847503856144972,0
2021-05-20,1398068.0099204262,34247073971.01076,5302,2905049913.2162666,2871070292.205662,-33979621.01060486,17324,2505.014945945662,-0.09835752623964689,1
2021-05-19,1234901.525456284,51427474027.626945,8373,3101938941.2869797,3477439504.573922,375500563.2869425,26867,3399.0492796569383,0.35689780420602313,0
2021-05-18,989519.2470621279,16904946816.809393,4591,1104277000.806046,1346292147.6628172,242015146.85677123,12448,3288.2298872378637,-0.03260305553153364,1
2021-05-17,1080912.8147811203,25423069403.65195,6336,1610640336.787524,1530389698.3982842,-80250638.38923979,17241,3602.0048969299023,0.0954236840039222,1
2021-05-16,1245590.1182759588,21295854252.164066,4299,377716768.95452535,350978452.99416816,-26738315.96035719,12081,3659.9218442136184,0.016079086214757954,1
2021-05-15,1008173.4475007129,14797969862.415464,4124,387998181.00953907,369623471.5029949,-18374709.506544173,10502,4088.73170832043,0.11716366697413627,0
2021-05-14,930824.0724360513,18305586208.527386,5929,577055675.8650331,566841067.6381929,-10214608.226840258,15045,3750.3415950592753,-0.0827616330444334,1
2021-05-13,1199728.3057332595,34039891218.569775,7746,589152217.2471293,589137820.3659512,-14396.88117814064,21349,3906.108903329409,0.041534165441180715,1
2021-05-12,1028570.2327214818,28759852277.125355,7877,705187779.7735691,640264845.2830894,-64922934.49047971,20824,4182.790285752286,0.07083299244090324,0
2021-05-11,1475169.7264122101,27423405214.002987,5503,339280847.861991,343880702.91959393,4599855.057602942,14264,3979.6086519212827,-0.04857562056675291,0
2021-05-10,1146289.3068424924,28865857324.907646,6815,558267687.9772453,637424299.596962,79156611.61971664,18191,3932.754068170969,-0.011773666168831243,0
2021-05-09,1185270.105477895,21154700842.56947,4969,487915497.5435082,362398579.50737643,-125516918.03613174,13177,3912.7429165968124,-0.005088330271173835,0
2021-05-08,7371070.91004578,149809645175.77045,4244,281078570.514364,327627311.399741,46548740.88537699,13348,3493.534500000208,-0.10713926918592942,1
2021-05-07,1420832.0338390032,26005488715.355274,5439,255003727.52033755,287482983.29873514,32479255.77839759,13525,3495.0758690360576,0.00044120618698606506,1
2021-05-06,1264137.4579851744,22131254476.94645,5267,389252284.19157004,378515794.089006,-10736490.102564037,13652,3524.562728476055,0.008436686511222868,0
2021-05-05,1093626.576210023,23638738444.779644,7225,332534067.9429063,318251111.05112374,-14282956.891782582,17372,3245.663148933579,-0.07913026410032598,1
2021-05-04,1131880.3695409386,29014621392.812424,7651,1773677785.4661736,507657832.2955116,-1266019953.170662,20125,3439.8550695192603,0.059831199873433105,0
2021-05-03,1212175.300820747,26745435837.30896,6015,580247029.016667,563024434.4898038,-17222594.526863217,16394,2953.2973480804735,-0.1414471573963103,0
2021-05-02,1559251.8708828655,15948028135.389948,2847,204423527.8067443,200299759.25388324,-4123768.5528610647,7618,2944.9169473185057,-0.002837642057077261,0
2021-05-01,1474748.2520480813,16408049052.286951,3204,253865600.08065796,208732033.80933917,-45133566.27131879,8201,2776.70371169874,-0.05711985724179158,0
2021-04-30,1897136.4964143569,21411082498.532433,3477,227711726.81913677,314162449.9952466,86450723.17610982,8632,2757.497552304977,-0.006916891893378407,0
2021-04-29,1585716.7360168132,17560227134.65019,3716,255294082.228077,248491517.3365069,-6802564.891570091,8584,2748.7845851218613,-0.0031597370506576405,0
2021-04-28,1388107.138403598,17752502193.043613,3891,273140100.87635624,264813431.9622357,-8326668.914120555,9663,2647.158189660288,-0.03697139310648012,0
2021-04-27,1733424.105386352,20527208255.98518,3925,339757934.9579697,348161487.8976051,8403552.939635396,8772,2532.3868028851084,-0.043356451920203654,0
2021-04-26,1598728.2775114477,18385375191.38165,3409,328654366.7949943,292027290.03040034,-36627076.76459396,8372,2307.35532084471,-0.08886141792558044,0
2021-04-25,1400219.2612348234,11425789171.676159,2369,180906536.33926857,161523801.35587955,-19382734.98338902,6125,2212.8437976342047,-0.040960974825457463,1
2021-04-24,978369.581821839,7494310996.755286,2562,212035330.30835643,172586311.77163556,-39449018.53672087,5972,2364.2312036020908,0.06841305569319323,1
2021-04-23,1136454.397202007,17663910695.710796,4214,291821125.1180637,320087464.2424547,28266339.12439102,11607,2426.0711497906045,0.02615647153894929,0
2021-04-22,1063750.650157452,17477423182.086937,4635,1424672374.6599028,356088138.61516404,-1068584236.0447388,12462,2373.501344298211,-0.021668698997937885,0
2021-04-21,878573.4585548021,10542002929.19907,3595,262149389.8626359,255623053.0792631,-6526336.783372819,9138,2324.2846872281943,-0.02073588758997258,0
2021-04-20,765324.3558679696,8549438379.401089,3128,262058735.81636563,225153527.28306454,-36905208.533301085,8251,2168.032726735651,-0.06722582709043279,1
2021-04-19,997105.8778374727,10200393130.277346,3188,186792298.5947008,229318036.34781572,42525737.75311491,7945,2245.7607533508544,0.03585186960357212,1
2021-04-18,1253440.342430544,18928202611.043648,3586,487072015.7593944,377487956.8929546,-109584058.86643982,10940,2345.266962776132,0.04430846397008503,1
2021-04-17,934002.8815187154,8475142146.900824,2799,166573466.79600397,172421018.3387912,5847551.542787224,6943,2424.5538447081194,0.03380718834589902,1
2021-04-16,1021438.3885980365,12154095385.928036,3742,294803135.8194138,1392276312.6418104,1097473176.8223968,9237,2514.1684155812304,0.036961262406568274,0
2021-04-15,797966.4323424136,8642774428.700682,3608,258379029.51235336,302376276.69779646,43997247.1854431,7888,2429.6615277515734,-0.033612262132455606,0
2021-04-14,935620.3651151034,12754376817.24909,4232,230703187.1823715,217168469.4197447,-13534717.762626797,10341,2304.3435163110134,-0.05157838242453883,0
2021-04-13,1095941.1750290832,11786847337.43779,3488,300442235.73254514,256906199.1422698,-43536036.59027535,8330,2142.476275865736,-0.07024440553221334,1
