block_date,avg_whale_tx_size_usd,total_whale_volume_usd,unique_whale_senders,whale_exchange_deposits_usd,whale_exchange_withdrawals_usd,whale_net_exchange_flow_usd,whale_tx_count,price_usd,daily_return,next_day_price_direction,whale_volume_log,whale_volume_ma7,whale_volume_ma30,whale_volume_vs_ma7,whale_volume_vs_ma30,volume_spike,price_ma7,price_ma30,price_vs_ma7,price_vs_ma30,volatility_7d,volatility_30d,avg_tx_size_log,tx_count_ma7,tx_count_vs_ma7,volume_lag1,return_lag1,net_flow_lag1,volume_x_return,net_flow_log,deposit_withdrawal_ratio
2025-10-12,823721.2656273157,9345117758.541897,2813,917832153.5706974,1077104239.658856,159272086.0881585,7129,3749.218185954949,-0.0986869797195723,1,22.958119879116637,12329374640.536722,10449120916.854017,0.7579555355400479,0.8943448767511718,0,3998.3787593012394,3830.1695245326177,0.9376845995976044,0.9788648157583713,0.04691448097628962,0.03887741195622108,13.621588695797845,6613.857142857143,1.0778884160960753,15097002607.242706,-0.0203682817815891,-278151569.59273934,922241446.7142391,18.8861245372305,0.8521293658720227
2025-10-11,955426.1453106704,15286818324.970728,4547,1751492465.299293,1779561618.7212944,28069153.42200136,9513,3835.632842050135,0.023048713574181,1,23.45025674667743,13933280309.053822,10643080479.524597,1.0971442464297068,1.4363152053937636,0,3999.005711617591,3838.8154624455324,0.9591466275997461,0.9991709368615053,0.04766084547489731,0.038745738298946085,13.769913792042923,7595.142857142857,1.2525110032727684,9345117758.541897,-0.0986869797195723,159272086.0881585,352341497.0327917,17.150181823979857,0.9842269275135315
2025-10-10,875349.2192241445,15535697942.790115,3859,1447144436.873508,1575527024.852676,128382587.97916794,10362,4368.649439385323,0.1389644471419979,1,23.466406305965368,14157965058.050375,10979371791.901903,1.0973115048024749,1.4149896949704206,0,4067.3557313514953,3871.0551304137193,1.0740760651229575,1.1285422945961565,0.0709808831177671,0.04477189373848585,13.68237933580275,8050.714285714285,1.287090763907373,15286818324.970728,0.023048713574181,28069153.42200136,2158909675.584903,18.670525340174926,0.9185145117331851
2025-10-09,1314738.8538055082,12609660346.848627,2904,924436067.0332384,1084296545.3403008,159860478.3070625,6393,4527.578004547945,0.0363793358491553,0,23.25772905141763,14357964630.422491,11271441320.97035,0.8782345319426783,1.1187265219922264,0,4145.130526902713,3907.496022947652,1.092264278570499,1.1586903679386291,0.07128535277592891,0.04504374703413855,14.089149374217408,8046.428571428572,0.7945139813581891,15535697942.790115,0.1389644471419979,128382587.97916794,458731068.70178235,18.889811988450298,0.8525675657211851
2025-10-08,2257433.8086430333,25509002037.666275,2872,1085776170.405988,1133792358.1283202,48016187.72233224,6190,4454.32846286666,-0.0161785267106842,1,23.962297247937663,16032791025.398453,11714079332.852713,1.5910518634750506,2.1776361003570313,1,4191.621957735958,3945.6763662124754,1.062674188602781,1.1289137905505535,0.07210067800731726,0.04446526385935615,14.629739686178805,8006.285714285715,0.7731425308686032,12609660346.848627,0.0363793358491553,159860478.3070625,412698070.82928157,17.68704877705968,0.9576499274000683
2025-10-07,1467765.4312097323,17550071260.97477,3279,1512550201.5580783,1566627054.2906702,54076852.73259187,7752,4689.131734746596,0.0527135063876327,0,23.588323847361426,15847624325.576445,11901820329.644053,1.1074260028142358,1.4745703409135265,0,4254.89542533479,3987.724404325006,1.1020556949123228,1.175891626226942,0.07353254304094871,0.04489531405198462,14.199252368692408,7842.285714285715,0.9884873214806178,25509002037.666275,-0.0161785267106842,48016187.72233224,925125793.5188025,17.805916809984975,0.9654819865711061
2025-10-06,1848107.1793566165,21942576540.501102,2926,1276907484.8203487,1377009687.535369,100102202.71502018,7359,4515.321391965295,-0.0370666367705903,0,23.81169472070069,16825563458.899075,12126517995.607828,1.3041213504737417,1.8094704966791464,0,4305.694294502415,4028.343658709472,1.0486860151057487,1.1208878324476994,0.07518229615519248,0.0448524463820285,14.429673068083336,7814.0,0.9417711799334528,17550071260.97477,0.0527135063876327,54076852.73259187,813337514.4376303,18.421702259178186,0.9273046482182039
2025-10-05,1130456.9900812036,7647541537.899343,2004,970406734.1809664,609672447.4675637,-360734286.7134028,4518,4487.706651673285,-0.0061157862076327,1,22.75765006567113,16583052570.235851,11723838346.252432,0.46116609143635945,0.652306975926865,0,4411.192646747891,4057.910030348989,1.0173454235742352,1.1059157591247366,0.058259912430106885,0.042269164336533396,13.938133409533094,7441.0,0.6071764547775836,21942576540.501102,-0.0370666367705903,100102202.71502018,46770729.05978297,-19.703652200167728,1.5916853986433581
2025-10-04,1268983.123505367,6259893748.251975,1720,1259765507.813024,907804386.9977034,-351961120.8153206,3495,4515.759068159723,0.0062509470123184,0,22.557429048951434,15293491916.418886,11540612009.327156,0.4093174915489011,0.5424230312216294,0,4508.353536192118,4078.098840315555,1.0016426244987566,1.1073196714894489,0.058811960429575066,0.03963956317105266,14.053727235590182,6581.285714285715,0.5310512492131367,7647541537.899343,-0.0061157862076327,-360734286.7134028,39130264.12306631,-19.679031278074095,1.3877059028009577
2025-10-03,1090766.1121400013,12371469243.891891,2693,884372241.0138124,1057947003.0734972,173574762.05968487,7133,4484.006245909478,-0.0070315580993086,0,23.238658791147422,14841459245.14771,11834873043.059454,0.8335749901369461,1.0453402583094986,0,4524.833079981283,4098.491985306012,0.9909771623946901,1.0940624654105995,0.03094088605979102,0.03960727903541942,13.902391779279023,6120.0,1.1655228758169935,6259893748.251975,0.0062509470123184,-351961120.8153206,86990704.76223527,18.972118975542532,0.8359324593846799
